order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
119,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$120/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$120/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-119,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n119,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
120,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$121/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$121/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-120,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n120,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
121,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$122/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$122/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-121,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n121,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
122,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$123/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$123/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-122,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n122,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
123,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$124/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$124/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-123,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n123,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
124,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$125/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$125/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-124,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n124,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
125,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$126/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$126/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-125,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n125,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
126,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$127/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$127/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-126,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n126,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
127,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$128/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$128/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-127,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n127,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
128,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$129/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$129/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-128,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n128,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
129,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$130/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$130/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-129,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n129,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
130,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$131/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$131/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-130,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n130,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
131,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$132/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$132/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-131,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n131,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
132,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$133/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$133/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-132,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n132,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
133,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$134/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$134/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-133,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n133,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
134,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$135/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$135/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-134,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n134,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
135,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$136/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$136/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-135,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n135,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
136,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$137/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$137/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-136,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n136,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
137,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$138/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$138/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-137,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n137,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
138,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$139/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$139/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-138,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n138,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
139,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$140/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$140/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-139,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n139,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
140,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$141/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$141/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-140,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n140,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
141,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$142/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$142/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-141,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n141,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
142,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$143/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$143/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-142,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n142,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
143,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$144/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$144/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-143,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n143,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
144,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$145/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$145/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-144,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n144,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
145,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$146/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$146/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-145,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n145,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
146,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$147/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$147/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-146,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n146,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
147,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$148/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$148/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-147,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n147,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
148,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$149/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$149/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-148,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n148,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
149,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$150/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$150/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-149,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n149,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
150,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$151/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$151/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-150,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n150,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
151,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$152/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$152/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-151,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n151,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
152,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$153/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$153/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-152,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n152,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
153,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$154/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$154/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-153,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n153,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
154,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$155/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$155/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-154,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n154,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
155,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$156/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$156/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-155,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n155,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
156,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$157/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$157/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-156,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n156,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
157,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$158/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$158/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-157,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n157,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
158,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$159/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$159/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-158,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n158,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
159,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$160/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$160/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-159,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n159,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
160,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$161/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$161/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-160,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n160,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
161,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$162/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$162/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-161,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n161,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
162,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$163/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$163/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-162,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n162,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
163,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$164/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$164/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-163,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n163,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
164,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$165/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$165/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-164,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n164,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
165,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$166/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$166/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-165,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n165,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
166,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$167/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$167/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-166,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n166,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
167,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$168/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$168/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-167,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n167,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
168,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$169/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$169/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-168,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n168,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
169,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$170/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$170/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-169,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n169,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
170,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$171/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$171/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-170,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n170,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
171,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$172/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$172/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-171,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n171,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
172,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$173/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$173/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-172,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n172,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
173,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$174/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$174/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-173,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n173,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
174,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$175/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$175/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-174,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n174,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
175,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$176/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$176/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-175,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n175,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
176,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$177/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$177/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-176,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n176,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
177,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$178/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$178/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-177,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n177,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
178,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$179/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$179/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-178,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n178,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
179,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$180/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$180/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-179,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n179,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
180,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$181/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1919$181/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1919-180,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919#page/n180,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1919,0.0,1000,1000,0,0,1000,1000
