order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
130,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$131/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$131/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-130,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n130,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
131,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$132/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$132/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-131,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n131,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
132,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$133/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$133/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-132,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n132,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
133,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$134/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$134/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-133,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n133,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
134,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$135/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$135/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-134,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n134,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
135,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$136/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$136/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-135,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n135,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
136,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$137/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$137/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-136,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n136,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
137,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$138/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$138/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-137,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n137,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
138,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$139/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$139/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-138,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n138,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
139,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$140/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$140/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-139,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n139,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
140,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$141/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$141/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-140,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n140,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
141,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$142/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$142/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-141,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n141,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
142,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$143/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$143/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-142,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n142,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
143,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$144/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$144/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-143,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n143,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
144,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$145/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$145/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-144,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n144,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
145,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$146/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$146/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-145,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n145,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
146,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$147/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$147/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-146,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n146,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
147,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$148/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$148/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-147,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n147,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
148,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$149/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$149/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-148,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n148,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
149,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$150/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$150/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-149,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n149,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
150,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$151/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$151/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-150,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n150,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
151,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$152/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$152/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-151,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n151,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
152,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$153/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$153/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-152,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n152,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
153,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$154/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$154/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-153,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n153,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
154,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$155/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$155/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-154,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n154,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
155,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$156/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$156/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-155,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n155,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
156,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$157/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$157/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-156,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n156,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
157,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$158/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$158/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-157,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n157,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
158,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$159/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$159/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-158,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n158,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
159,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$160/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$160/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-159,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n159,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
160,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$161/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$161/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-160,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n160,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
161,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$162/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$162/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-161,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n161,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
162,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$163/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$163/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-162,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n162,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
163,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$164/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$164/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-163,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n163,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
164,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$165/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$165/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-164,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n164,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
165,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$166/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$166/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-165,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n165,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
166,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$167/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$167/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-166,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n166,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
167,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$168/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$168/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-167,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n167,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
168,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$169/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$169/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-168,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n168,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
169,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$170/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$170/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-169,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n169,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
170,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$171/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$171/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-170,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n170,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
171,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$172/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$172/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-171,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n171,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
172,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$173/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$173/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-172,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n172,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
173,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$174/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$174/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-173,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n173,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
174,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$175/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$175/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-174,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n174,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
175,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$176/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$176/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-175,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n175,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
176,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$177/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$177/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-176,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n176,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
177,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$178/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$178/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-177,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n177,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
178,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$179/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$179/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-178,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n178,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
179,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$180/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$180/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-179,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n179,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
180,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$181/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$181/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-180,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n180,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
181,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$182/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$182/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-181,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n181,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
182,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$183/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$183/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-182,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n182,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
183,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$184/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$184/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-183,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n183,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
184,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$185/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$185/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-184,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n184,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
185,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$186/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$186/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-185,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n185,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
186,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$187/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$187/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-186,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n186,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
187,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$188/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$188/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-187,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n187,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
188,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$189/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$189/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-188,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n188,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
189,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$190/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$190/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-189,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n189,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
190,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$191/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$191/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-190,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n190,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
191,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$192/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$192/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-191,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n191,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
192,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$193/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$193/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-192,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n192,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
193,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$194/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$194/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-193,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n193,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
194,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$195/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Bronx_1929$195/full/100,100/0/default.jpg",NYC_Marriage_Index_Bronx_1929-194,https://archive.org/details/NYC_Marriage_Index_Bronx_1929#page/n194,https://archive.org/details/NYC_Marriage_Index_Bronx_1929,0.0,1000,1000,0,0,1000,1000
